"","anio","jurisdicion_nombre","edad_madre","semana_gestacion","sexo","nacimientos_cantidad","educacion"
"19666",2019,"San Juan","25 a 29","37 a 41","femenino",1,"Primaria/C. EGB Incompleta"
"19667",2019,"San Juan","25 a 29","37 a 41","femenino",17,"Primaria/C. EGB Incompleta"
"19668",2019,"Santiago del Estero","20 a 24","32 a 36","femenino",1,"Terciaria/Universitaria Incompleta"
"19669",2019,"Santa Fe","35 a 39","32 a 36","femenino",7,"Secundaria/Polimodal Incompleta"
"19670",2019,"Santa Fe","35 a 39","37 a 41","femenino",9,"Secundaria/Polimodal Incompleta"
"19671",2019,"La Pampa","35 a 39","37 a 41","femenino",19,"Terciaria/Universitaria Completa"
"19672",2019,"San Juan","35 a 39","28 a 31","femenino",1,"Primaria/C. EGB Completa"
"19673",2019,"San Juan","35 a 39","32 a 36","femenino",2,"Primaria/C. EGB Completa"
"19674",2019,"San Juan","35 a 39","37 a 41","femenino",3,"Secundaria/Polimodal Incompleta"
"19675",2019,"San Juan","35 a 39","37 a 41","femenino",95,"Secundaria/Polimodal Completa"
"19676",2019,"San Juan","35 a 39","37 a 41","femenino",10,"Terciaria/Universitaria Incompleta"
"19677",2019,"San Juan","35 a 39","24 a 27","femenino",1,"Terciaria/Universitaria Completa"
"19678",2019,"San Juan","35 a 39","28 a 31","femenino",1,"Terciaria/Universitaria Completa"
"19679",2019,"San Juan","40 a 44","37 a 41","femenino",2,"Secundaria/Polimodal Incompleta"
"19680",2019,"San Juan","40 a 44","37 a 41","femenino",12,"Secundaria/Polimodal Incompleta"
"19681",2019,"Corrientes","De 45 y más","32 a 36","femenino",1,"Secundaria/Polimodal Completa"
"19682",2019,"Santa Fe","De 45 y más","37 a 41","femenino",4,"Secundaria/Polimodal Completa"
"19683",2019,"Buenos Aires","30 a 34","37 a 41","desconocido",2,"Secundaria/Polimodal Incompleta"
"19684",2019,"Santiago del Estero","De 45 y más","28 a 31","femenino",1,"Terciaria/Universitaria Completa"
"19685",2019,"Chaco","30 a 34","28 a 31","femenino",4,"Secundaria/Polimodal Completa"
"19686",2019,"Salta","20 a 24","37 a 41","femenino",1,"Sin instrucción"
"19687",2019,"Neuquén","30 a 34","32 a 36","femenino",1,"Terciaria/Universitaria Completa"
"19688",2019,"La Pampa","30 a 34","37 a 41","femenino",11,"Terciaria/Universitaria Incompleta"
"19689",2019,"Neuquén","35 a 39","37 a 41","femenino",23,"Primaria/C. EGB Completa"
"19690",2019,"Neuquén","35 a 39","32 a 36","femenino",2,"Secundaria/Polimodal Incompleta"
"19691",2019,"Neuquén","35 a 39","32 a 36","femenino",1,"Secundaria/Polimodal Incompleta"
"19692",2019,"Neuquén","35 a 39","37 a 41","femenino",1,"Secundaria/Polimodal Incompleta"
"19693",2019,"Neuquén","35 a 39","37 a 41","femenino",32,"Secundaria/Polimodal Incompleta"
"19694",2019,"Neuquén","35 a 39","32 a 36","femenino",2,"Secundaria/Polimodal Completa"
"19695",2019,"Corrientes","25 a 29","37 a 41","femenino",112,"Primaria/C. EGB Completa"
"19696",2019,"Buenos Aires","25 a 29","37 a 41","desconocido",4,"Secundaria/Polimodal Completa"
"19697",2019,"Santa Cruz","15 a 19","37 a 41","femenino",5,"Secundaria/Polimodal Completa"
"19698",2019,"Santa Cruz","15 a 19","37 a 41","femenino",10,"Secundaria/Polimodal Completa"
"19699",2019,"Neuquén","30 a 34","37 a 41","femenino",1,"Primaria/C. EGB Incompleta"
"19700",2019,"Neuquén","30 a 34","37 a 41","femenino",6,"Primaria/C. EGB Incompleta"
"19701",2019,"Córdoba","30 a 34","24 a 27","femenino",1,"Secundaria/Polimodal Completa"
"19702",2019,"Mendoza","30 a 34","37 a 41","femenino",310,"Secundaria/Polimodal Completa"
"19703",2019,"Sin Información","15 a 19","37 a 41","femenino",4,"Secundaria/Polimodal Incompleta"
"19704",2019,"Mendoza","35 a 39","37 a 41","femenino",1,"Sin instrucción"
"19705",2019,"San Juan","25 a 29","37 a 41","femenino",40,"Terciaria/Universitaria Completa"
"19706",2019,"Neuquén","35 a 39","37 a 41","femenino",2,"Primaria/C. EGB Incompleta"
"19707",2019,"Tierra del Fuego, Antártida e Islas del Atlántico Sur","35 a 39","37 a 41","femenino",4,"Terciaria/Universitaria Incompleta"
"19708",2019,"Tierra del Fuego, Antártida e Islas del Atlántico Sur","35 a 39","37 a 41","femenino",9,"Terciaria/Universitaria Incompleta"
"19709",2019,"Santa Cruz","30 a 34","32 a 36","femenino",1,"Secundaria/Polimodal Incompleta"
"19710",2019,"Santa Fe","20 a 24","Sin especif","femenino",1,"Primaria/C. EGB Completa"
"19711",2019,"Santa Cruz","30 a 34","32 a 36","femenino",2,"Terciaria/Universitaria Incompleta"
"19712",2019,"Santa Fe","20 a 24","24 a 27","femenino",2,"Secundaria/Polimodal Incompleta"
"19713",2019,"Mendoza","15 a 19","37 a 41","femenino",41,"Primaria/C. EGB Completa"
"19714",2019,"Santa Fe","25 a 29","Sin especif","femenino",2,"Secundaria/Polimodal Incompleta"
"19715",2019,"Río Negro","Menor de 15","37 a 41","femenino",1,"Primaria/C. EGB Completa"
"19716",2019,"Santiago del Estero","15 a 19","37 a 41","femenino",1,"Terciaria/Universitaria Incompleta"
"19717",2019,"CABA","20 a 24","37 a 41","femenino",34,"Terciaria/Universitaria Incompleta"
"19718",2019,"Neuquén","30 a 34","37 a 41","femenino",1,"Secundaria/Polimodal Incompleta"
"19719",2019,"Neuquén","30 a 34","37 a 41","femenino",4,"Secundaria/Polimodal Incompleta"
"19720",2019,"Neuquén","30 a 34","37 a 41","femenino",19,"Secundaria/Polimodal Incompleta"
"19721",2019,"Neuquén","30 a 34","32 a 36","femenino",5,"Secundaria/Polimodal Completa"
"19722",2019,"Santiago del Estero","20 a 24","32 a 36","femenino",2,"Terciaria/Universitaria Incompleta"
"19723",2019,"San Luis","40 a 44","37 a 41","femenino",1,"Secundaria/Polimodal Incompleta"
"19724",2019,"Tucumán","30 a 34","37 a 41","femenino",2,"Sin instrucción"
"19725",2019,"Tucumán","30 a 34","37 a 41","femenino",4,"Sin instrucción"
"19726",2019,"San Luis","20 a 24","32 a 36","femenino",2,"Terciaria/Universitaria Incompleta"
"19727",2019,"Tierra del Fuego, Antártida e Islas del Atlántico Sur","35 a 39","37 a 41","femenino",1,"Primaria/C. EGB Incompleta"
"19728",2019,"Santa Fe","35 a 39","37 a 41","femenino",68,"Secundaria/Polimodal Incompleta"
"19729",2019,"Buenos Aires","15 a 19","Sin especif","femenino",7,"Primaria/C. EGB Completa"
"19730",2019,"Córdoba","35 a 39","24 a 27","femenino",1,"Secundaria/Polimodal Incompleta"
"19731",2019,"Córdoba","35 a 39","28 a 31","femenino",3,"Secundaria/Polimodal Incompleta"
"19732",2019,"Córdoba","35 a 39","28 a 31","femenino",3,"Secundaria/Polimodal Incompleta"
"19733",2019,"Córdoba","35 a 39","32 a 36","femenino",3,"Secundaria/Polimodal Incompleta"
"19734",2019,"Córdoba","35 a 39","32 a 36","femenino",8,"Secundaria/Polimodal Incompleta"
"19735",2019,"Córdoba","35 a 39","32 a 36","femenino",13,"Secundaria/Polimodal Incompleta"
"19736",2019,"Córdoba","35 a 39","32 a 36","femenino",13,"Secundaria/Polimodal Incompleta"
"19737",2019,"Córdoba","35 a 39","32 a 36","femenino",6,"Secundaria/Polimodal Incompleta"
"19738",2019,"Córdoba","35 a 39","37 a 41","femenino",11,"Secundaria/Polimodal Incompleta"
"19739",2019,"Córdoba","35 a 39","37 a 41","femenino",94,"Secundaria/Polimodal Incompleta"
"19740",2019,"Córdoba","35 a 39","37 a 41","femenino",30,"Secundaria/Polimodal Completa"
"19741",2019,"Córdoba","35 a 39","37 a 41","femenino",177,"Secundaria/Polimodal Completa"
"19742",2019,"Córdoba","35 a 39","37 a 41","femenino",437,"Secundaria/Polimodal Completa"
"19743",2019,"Córdoba","35 a 39","37 a 41","femenino",285,"Secundaria/Polimodal Completa"
"19744",2019,"Córdoba","35 a 39","Sin especif","femenino",1,"Secundaria/Polimodal Completa"
"19745",2019,"Córdoba","35 a 39","32 a 36","femenino",1,"Terciaria/Universitaria Incompleta"
"19746",2019,"Córdoba","35 a 39","32 a 36","femenino",9,"Terciaria/Universitaria Incompleta"
"19747",2019,"Córdoba","35 a 39","37 a 41","femenino",1,"Terciaria/Universitaria Incompleta"
"19748",2019,"Córdoba","35 a 39","24 a 27","femenino",1,"Terciaria/Universitaria Completa"
"19749",2019,"Córdoba","35 a 39","28 a 31","femenino",4,"Terciaria/Universitaria Completa"
"19750",2019,"Córdoba","35 a 39","28 a 31","femenino",3,"Terciaria/Universitaria Completa"
"19751",2019,"Córdoba","35 a 39","28 a 31","femenino",4,"Terciaria/Universitaria Completa"
"19752",2019,"Córdoba","35 a 39","32 a 36","femenino",7,"Terciaria/Universitaria Completa"
"19753",2019,"Córdoba","35 a 39","32 a 36","femenino",30,"Terciaria/Universitaria Completa"
"19754",2019,"Córdoba","35 a 39","32 a 36","femenino",2,"Terciaria/Universitaria Completa"
"19755",2019,"Córdoba","35 a 39","37 a 41","femenino",1,"Terciaria/Universitaria Completa"
"19756",2019,"Córdoba","35 a 39","37 a 41","femenino",2,"Terciaria/Universitaria Completa"
"19757",2019,"Córdoba","40 a 44","32 a 36","femenino",1,"Primaria/C. EGB Incompleta"
"19758",2019,"Córdoba","40 a 44","37 a 41","femenino",3,"Primaria/C. EGB Incompleta"
"19759",2019,"Córdoba","40 a 44","37 a 41","femenino",10,"Primaria/C. EGB Incompleta"
"19760",2019,"Buenos Aires","20 a 24","37 a 41","femenino",3,"Sin instrucción"
"19761",2019,"Santa Fe","De 45 y más","32 a 36","femenino",3,"Secundaria/Polimodal Completa"
"19762",2019,"Tucumán","20 a 24","28 a 31","femenino",2,"Secundaria/Polimodal Incompleta"
"19763",2019,"Tucumán","20 a 24","32 a 36","femenino",1,"Secundaria/Polimodal Incompleta"
"19764",2019,"San Luis","35 a 39","37 a 41","femenino",42,"Terciaria/Universitaria Completa"
"19765",2019,"Santiago del Estero","35 a 39","Menos de 22","femenino",1,"Secundaria/Polimodal Completa"
"19766",2019,"Mendoza","25 a 29","24 a 27","femenino",3,"Secundaria/Polimodal Incompleta"
"19767",2019,"San Juan","20 a 24","37 a 41","femenino",112,"Primaria/C. EGB Completa"
"19768",2019,"Río Negro","15 a 19","37 a 41","femenino",94,"Secundaria/Polimodal Incompleta"
"19769",2019,"Río Negro","20 a 24","32 a 36","femenino",1,"Primaria/C. EGB Incompleta"
"19770",2019,"Chaco","30 a 34","Sin especif","femenino",1,"Primaria/C. EGB Completa"
"19771",2019,"Santiago del Estero","20 a 24","37 a 41","indeterminado",1,"Secundaria/Polimodal Completa"
"19772",2019,"Chaco","20 a 24","32 a 36","desconocido",1,"Secundaria/Polimodal Completa"
"19773",2019,"Buenos Aires","25 a 29","37 a 41","desconocido",1,"Secundaria/Polimodal Incompleta"
"19774",2019,"Buenos Aires","25 a 29","37 a 41","desconocido",2,"Secundaria/Polimodal Incompleta"
"19775",2019,"Buenos Aires","25 a 29","24 a 27","desconocido",1,"Terciaria/Universitaria Incompleta"
"19776",2019,"Santiago del Estero","35 a 39","37 a 41","indeterminado",1,"Primaria/C. EGB Completa"
"19777",2019,"Salta","25 a 29","32 a 36","femenino",11,"Terciaria/Universitaria Incompleta"
"19778",2019,"Salta","25 a 29","37 a 41","femenino",113,"Terciaria/Universitaria Completa"
"19779",2019,"CABA","15 a 19","37 a 41","femenino",1,"Primaria/C. EGB Incompleta"
"19780",2019,"Tierra del Fuego, Antártida e Islas del Atlántico Sur","20 a 24","32 a 36","femenino",1,"Terciaria/Universitaria Incompleta"
"19781",2019,"Chaco","15 a 19","32 a 36","indeterminado",1,"Secundaria/Polimodal Completa"
"19782",2019,"Santa Fe","Menor de 15","32 a 36","femenino",1,"Primaria/C. EGB Completa"
"19783",2019,"Córdoba","30 a 34","37 a 41","femenino",320,"Secundaria/Polimodal Incompleta"
"19784",2019,"Córdoba","30 a 34","Sin especif","femenino",1,"Secundaria/Polimodal Incompleta"
"19785",2019,"Tucumán","25 a 29","37 a 41","femenino",353,"Secundaria/Polimodal Completa"
"19786",2019,"Buenos Aires","20 a 24","37 a 41","indeterminado",32,"Secundaria/Polimodal Completa"
"19787",2019,"Buenos Aires","20 a 24","37 a 41","indeterminado",1,"Terciaria/Universitaria Incompleta"
"19788",2019,"Buenos Aires","20 a 24","37 a 41","indeterminado",2,"Terciaria/Universitaria Incompleta"
"19789",2019,"Sin Información","15 a 19","37 a 41","femenino",2,"Secundaria/Polimodal Completa"
"19790",2019,"Sin Información","25 a 29","37 a 41","femenino",1,"Sin instrucción"
"19791",2019,"Salta","40 a 44","32 a 36","femenino",5,"Terciaria/Universitaria Completa"
"19792",2019,"Sin Información","25 a 29","37 a 41","femenino",1,"Terciaria/Universitaria Completa"
"19793",2019,"Mendoza","35 a 39","32 a 36","femenino",3,"Terciaria/Universitaria Incompleta"
"19794",2019,"Sin Información","30 a 34","37 a 41","femenino",2,"Secundaria/Polimodal Incompleta"
"19795",2019,"Sin Información","30 a 34","37 a 41","femenino",9,"Terciaria/Universitaria Completa"
"19796",2019,"Buenos Aires","35 a 39","37 a 41","indeterminado",1,"Primaria/C. EGB Completa"
"19797",2019,"Santa Fe","20 a 24","Menos de 22","femenino",2,"Secundaria/Polimodal Incompleta"
"19798",2019,"Buenos Aires","35 a 39","Sin especif","indeterminado",1,"Secundaria/Polimodal Incompleta"
"19799",2019,"Santa Fe","20 a 24","28 a 31","femenino",8,"Secundaria/Polimodal Incompleta"
"19800",2019,"Santa Cruz","30 a 34","32 a 36","femenino",2,"Terciaria/Universitaria Completa"
"19801",2019,"Santa Cruz","35 a 39","37 a 41","femenino",2,"Primaria/C. EGB Incompleta"
"19802",2019,"Buenos Aires","40 a 44","37 a 41","indeterminado",2,"Primaria/C. EGB Completa"
"19803",2019,"Santa Cruz","35 a 39","37 a 41","femenino",13,"Secundaria/Polimodal Incompleta"
"19804",2019,"Sin Información","20 a 24","37 a 41","indeterminado",1,"Primaria/C. EGB Completa"
"19805",2019,"Corrientes","De 45 y más","37 a 41","femenino",1,"Secundaria/Polimodal Incompleta"
"19806",2019,"Santiago del Estero","Menor de 15","32 a 36","femenino",1,"Primaria/C. EGB Completa"
"19807",2019,"Neuquén","30 a 34","32 a 36","femenino",6,"Secundaria/Polimodal Incompleta"
"19808",2019,"Buenos Aires","20 a 24","37 a 41","desconocido",1,"Secundaria/Polimodal Incompleta"
"19809",2019,"Santiago del Estero","15 a 19","37 a 41","femenino",8,"Terciaria/Universitaria Incompleta"
"19810",2019,"Santiago del Estero","15 a 19","37 a 41","femenino",11,"Terciaria/Universitaria Incompleta"
"19811",2019,"Río Negro","15 a 19","28 a 31","femenino",1,"Secundaria/Polimodal Incompleta"
"19812",2019,"Tierra del Fuego, Antártida e Islas del Atlántico Sur","20 a 24","32 a 36","femenino",1,"Primaria/C. EGB Completa"
"19813",2019,"Santa Fe","30 a 34","24 a 27","femenino",1,"Secundaria/Polimodal Incompleta"
"19814",2019,"Santa Fe","30 a 34","37 a 41","femenino",3,"Secundaria/Polimodal Incompleta"
"19815",2019,"Santa Fe","30 a 34","37 a 41","femenino",148,"Secundaria/Polimodal Incompleta"
"19816",2019,"Santa Fe","30 a 34","37 a 41","femenino",41,"Secundaria/Polimodal Completa"
"19817",2019,"Santa Fe","30 a 34","28 a 31","femenino",1,"Terciaria/Universitaria Incompleta"
"19818",2019,"San Luis","20 a 24","32 a 36","femenino",2,"Primaria/C. EGB Completa"
"19819",2019,"Santa Fe","30 a 34","24 a 27","femenino",1,"Terciaria/Universitaria Completa"
"19820",2019,"Santa Fe","30 a 34","28 a 31","femenino",2,"Terciaria/Universitaria Completa"
"19821",2019,"Santa Fe","35 a 39","32 a 36","femenino",5,"Secundaria/Polimodal Incompleta"
"19822",2019,"Santa Fe","35 a 39","32 a 36","femenino",11,"Secundaria/Polimodal Incompleta"
"19823",2019,"Santa Fe","35 a 39","32 a 36","femenino",14,"Secundaria/Polimodal Incompleta"
"19824",2019,"Tucumán","30 a 34","32 a 36","femenino",5,"Secundaria/Polimodal Incompleta"
"19825",2019,"Tucumán","30 a 34","37 a 41","femenino",1,"Secundaria/Polimodal Incompleta"
"19826",2019,"Tucumán","30 a 34","42 y más","femenino",1,"Secundaria/Polimodal Incompleta"
"19827",2019,"Tucumán","30 a 34","28 a 31","femenino",1,"Terciaria/Universitaria Incompleta"
"19828",2019,"Santa Fe","40 a 44","28 a 31","femenino",1,"Primaria/C. EGB Incompleta"
"19829",2019,"Tucumán","40 a 44","42 y más","femenino",1,"Secundaria/Polimodal Completa"
"19830",2019,"Tucumán","35 a 39","32 a 36","femenino",3,"Primaria/C. EGB Completa"
"19831",2019,"Santa Fe","40 a 44","32 a 36","femenino",4,"Terciaria/Universitaria Completa"
"19832",2019,"Tucumán","20 a 24","28 a 31","femenino",1,"Secundaria/Polimodal Incompleta"
"19833",2019,"Misiones","15 a 19","37 a 41","femenino",86,"Secundaria/Polimodal Completa"
"19834",2019,"Tierra del Fuego, Antártida e Islas del Atlántico Sur","15 a 19","37 a 41","femenino",1,"Secundaria/Polimodal Incompleta"
"19835",2019,"Río Negro","25 a 29","32 a 36","femenino",12,"Secundaria/Polimodal Incompleta"
"19836",2019,"Tierra del Fuego, Antártida e Islas del Atlántico Sur","20 a 24","28 a 31","femenino",1,"Primaria/C. EGB Completa"
"19837",2019,"Río Negro","25 a 29","28 a 31","femenino",1,"Secundaria/Polimodal Completa"
"19838",2019,"Santa Cruz","30 a 34","32 a 36","femenino",1,"Secundaria/Polimodal Incompleta"
"19839",2019,"Río Negro","25 a 29","32 a 36","femenino",3,"Secundaria/Polimodal Completa"
"19840",2019,"Río Negro","25 a 29","24 a 27","femenino",1,"Terciaria/Universitaria Incompleta"
"19841",2019,"Tucumán","30 a 34","32 a 36","femenino",14,"Secundaria/Polimodal Completa"
"19842",2019,"Tucumán","30 a 34","32 a 36","femenino",8,"Secundaria/Polimodal Completa"
"19843",2019,"Corrientes","De 45 y más","37 a 41","femenino",3,"Primaria/C. EGB Completa"
"19844",2019,"Sin Información","15 a 19","37 a 41","femenino",1,"Primaria/C. EGB Completa"
"19845",2019,"Santa Cruz","15 a 19","37 a 41","femenino",51,"Secundaria/Polimodal Incompleta"
"19846",2019,"Buenos Aires","35 a 39","37 a 41","desconocido",1,"Primaria/C. EGB Completa"
"19847",2019,"Tierra del Fuego, Antártida e Islas del Atlántico Sur","20 a 24","37 a 41","femenino",1,"Terciaria/Universitaria Incompleta"
"19848",2019,"Tierra del Fuego, Antártida e Islas del Atlántico Sur","20 a 24","37 a 41","femenino",2,"Terciaria/Universitaria Incompleta"
"19849",2019,"Tierra del Fuego, Antártida e Islas del Atlántico Sur","20 a 24","37 a 41","femenino",5,"Terciaria/Universitaria Completa"
"19850",2019,"Misiones","20 a 24","37 a 41","femenino",9,"Primaria/C. EGB Incompleta"
"19851",2019,"Mendoza","20 a 24","24 a 27","femenino",1,"Terciaria/Universitaria Incompleta"
"19852",2019,"Mendoza","20 a 24","32 a 36","femenino",2,"Terciaria/Universitaria Incompleta"
"19853",2019,"Santa Cruz","20 a 24","37 a 41","femenino",37,"Secundaria/Polimodal Incompleta"
"19854",2019,"Santa Cruz","20 a 24","37 a 41","femenino",6,"Terciaria/Universitaria Completa"
"19855",2019,"Sin Información","15 a 19","37 a 41","femenino",4,"Secundaria/Polimodal Incompleta"
"19856",2019,"Tucumán","30 a 34","32 a 36","femenino",2,"Primaria/C. EGB Incompleta"
"19857",2019,"Jujuy","15 a 19","37 a 41","femenino",2,"Secundaria/Polimodal Incompleta"
"19858",2019,"Jujuy","25 a 29","37 a 41","femenino",36,"Terciaria/Universitaria Completa"
"19859",2019,"Buenos Aires","35 a 39","37 a 41","indeterminado",6,"Primaria/C. EGB Completa"
"19860",2019,"Santa Fe","20 a 24","24 a 27","femenino",1,"Secundaria/Polimodal Incompleta"
"19861",2019,"San Juan","25 a 29","32 a 36","femenino",2,"Primaria/C. EGB Completa"
"19862",2019,"Santa Cruz","20 a 24","32 a 36","femenino",2,"Secundaria/Polimodal Incompleta"
"19863",2019,"Santiago del Estero","15 a 19","28 a 31","femenino",1,"Secundaria/Polimodal Incompleta"
"19864",2019,"San Juan","25 a 29","37 a 41","femenino",6,"Primaria/C. EGB Incompleta"
"19865",2019,"Santa Cruz","20 a 24","32 a 36","femenino",4,"Secundaria/Polimodal Incompleta"
"19866",2019,"Santiago del Estero","25 a 29","32 a 36","femenino",1,"Sin instrucción"
"19867",2019,"La Pampa","35 a 39","37 a 41","femenino",5,"Terciaria/Universitaria Completa"
"19868",2019,"Jujuy","35 a 39","37 a 41","femenino",1,"Sin instrucción"
"19869",2019,"Tucumán","15 a 19","42 y más","femenino",6,"Secundaria/Polimodal Incompleta"
"19870",2019,"Tucumán","15 a 19","Sin especif","femenino",1,"Secundaria/Polimodal Incompleta"
"19871",2019,"Tucumán","15 a 19","32 a 36","femenino",2,"Secundaria/Polimodal Completa"
"19872",2019,"Tucumán","15 a 19","32 a 36","femenino",1,"Terciaria/Universitaria Incompleta"
"19873",2019,"Entre Ríos","35 a 39","37 a 41","indeterminado",1,"Terciaria/Universitaria Completa"
"19874",2019,"Buenos Aires","25 a 29","37 a 41","desconocido",4,"Terciaria/Universitaria Incompleta"
"19875",2019,"Santiago del Estero","35 a 39","42 y más","femenino",1,"Secundaria/Polimodal Incompleta"
"19876",2019,"Tierra del Fuego, Antártida e Islas del Atlántico Sur","15 a 19","37 a 41","femenino",3,"Secundaria/Polimodal Completa"
"19877",2019,"Santiago del Estero","De 45 y más","32 a 36","femenino",1,"Terciaria/Universitaria Completa"
"19878",2019,"Salta","20 a 24","37 a 41","femenino",2,"Primaria/C. EGB Incompleta"
"19879",2019,"Neuquén","30 a 34","42 y más","femenino",1,"Terciaria/Universitaria Incompleta"
"19880",2019,"Neuquén","30 a 34","28 a 31","femenino",1,"Terciaria/Universitaria Completa"
"19881",2019,"La Pampa","30 a 34","37 a 41","femenino",26,"Secundaria/Polimodal Completa"
"19882",2019,"Salta","30 a 34","37 a 41","femenino",4,"Sin instrucción"
"19883",2019,"Corrientes","25 a 29","42 y más","femenino",4,"Primaria/C. EGB Completa"
