fecha,oficina_cf,provincia,provincia_id,pais_destino,pais_destino_id,pais_destino_id_iso_3166_1,continente,mercaderia_certificada,transporte,tn
2020-01-02,VILLA REGINA,Río Negro,62,BRASIL,203,BRA,América,Pera Fresca,CAMION,23.570
2020-01-02,VILLA REGINA,Río Negro,62,BRASIL,203,BRA,América,Pera Fresca,CONT,16.141
2020-01-02,VILLA REGINA,Río Negro,62,BRASIL,203,BRA,América,Manzana Fresca,CAMION,22.400
2020-01-02,VILLA REGINA,Río Negro,62,BRASIL,203,BRA,América,Manzana Fresca,CONT,5.872
2020-01-02,VILLA REGINA,Río Negro,62,CHINA,310,CHN,Asia,Cereza Fresca,CONT,14.400
2020-01-02,BAHIA BLANCA,Buenos Aires,06,BRASIL,203,BRA,América,Grano de Trigo,BODEGA,27500.000
2020-01-02,BAHIA BLANCA,Buenos Aires,06,BRASIL,203,BRA,América,Sémola de trigo,CAMION,81.200
2020-01-02,BAHIA BLANCA,Buenos Aires,06,CHINA,310,CHN,Asia,Grano de Soja,BODEGA,23703.000
2020-01-02,BAHIA BLANCA,Buenos Aires,06,ARABIA SAUDITA,302,SAU,Asia,Grano de Cebada,BODEGA,33000.000
2020-01-02,SAN JAVIER,Misiones,54,BRASIL,203,BRA,América,Ajo Fresco,CAMION,101.000
2020-01-02,LUJAN,Buenos Aires,06,ECUADOR,210,ECU,América,Grano de Girasol,CONT,87.870
2020-01-02,LUJAN,Buenos Aires,06,MEXICO,218,MEX,América,Grano de Girasol,CONT,277.220
2020-01-02,LUJAN,Buenos Aires,06,MARRUECOS,127,MAR,Africa,Grano de Girasol,CONT,42.000
2020-01-02,ALEJANDRO ROCA,Córdoba,14,FRANCIA,412,FRA,Europa,Grano de Maní Blancheado,CONT,224.700
2020-01-02,ALEJANDRO ROCA,Córdoba,14,PAISES BAJOS (HOLANDA),423,NLD,Europa,Grano de Maní Blancheado,CONT,175.010
2020-01-02,ALEJANDRO ROCA,Córdoba,14,GRECIA,413,GRC,Europa,Grano de Maní,CONT,24.830
2020-01-02,VENADO TUERTO,Santa Fe,82,ESPAÑA,410,ESP,Europa,Grano de Maíz Pisingallo,CONT,40.000
2020-01-02,VENADO TUERTO,Santa Fe,82,GHANA,117,GHA,Africa,Grano de Maíz Pisingallo,CONT,52.000
2020-01-02,VENADO TUERTO,Santa Fe,82,INDIA,315,IND,Asia,Grano de Maíz Pisingallo,CONT,52.000
2020-01-02,VENADO TUERTO,Santa Fe,82,CAMERUN,105,CMR,Africa,Grano de Maíz Pisingallo,CONT,50.000
2020-01-02,RIO CUARTO,Córdoba,14,ESPAÑA,410,ESP,Europa,Grano de Maní Blancheado,CONT,50.140
2020-01-02,RIO CUARTO,Córdoba,14,ESPAÑA,410,ESP,Europa,Grano de Maní,CONT,25.020
2020-01-02,RIO CUARTO,Córdoba,14,POLONIA,424,POL,Europa,Grano de Maní Blancheado,CONT,67.480
2020-01-02,RIO CUARTO,Córdoba,14,PAISES BAJOS (HOLANDA),423,NLD,Europa,Grano de Maní Blancheado,CONT,100.320
2020-01-02,RIO CUARTO,Córdoba,14,PAISES BAJOS (HOLANDA),423,NLD,Europa,Grano de Maní,CONT,274.100
2020-01-02,RIO CUARTO,Córdoba,14,SUDAFRICA,159,ZAF,Africa,Grano de Maní Partido Blancheado,CONT,125.320
2020-01-02,CORRIENTES CAPITAL,Corrientes,18,CHINA,310,CHN,Asia,Rollizo de quina colorada descortezado,CONT,50.480
2020-01-02,CORRIENTES CAPITAL,Corrientes,18,CHINA,310,CHN,Asia,Rollizo de guayacan descortezado,CONT,74.320
2020-01-03,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,PERU,222,PER,América,Aceite refinado de girasol,CAMION|CONT,22.000
2020-01-03,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,PERU,222,PER,América,Proteína de Soja,CONT,7.350
2020-01-03,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,ESTADOS UNIDOS,212,USA,América,Cereza Fresca,CONT,16.000
2020-01-03,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,ESTADOS UNIDOS,212,USA,América,Arándano Congelado,CONT,23.950
2020-01-03,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,REINO UNIDO,426,GBR,Europa,Fruto de Zapallo Fresco,CONT,20.500
2020-01-03,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,ESPAÑA,410,ESP,Europa,Grano de Poroto,CONT,110.000
2020-01-03,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,ESPAÑA,410,ESP,Europa,Grano de garbanzo partido,CONT,23.000
2020-01-03,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,ITALIA,417,ITA,Europa,Grano de Poroto,CONT,255.500
2020-01-03,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,ITALIA,417,ITA,Europa,Grano de Garbanzo,CONT,46.000
2020-01-03,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,TURQUIA,436,TUR,Europa,Grano de Poroto,CONT,50.000
2020-01-03,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,COLOMBIA,205,COL,América,Grano de Garbanzo,CONT,72.000
2020-01-03,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,COLOMBIA,205,COL,América,Almidón de Trigo,CONT,100.000
2020-01-03,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,COLOMBIA,205,COL,América,Fibra de Algodón,CONT,76.790
2020-01-03,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,TAIWAN,313,TWN,Asia,Fibra de Algodón,CONT,93.780
2020-01-03,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,FRANCIA,412,FRA,Europa,Grano de Poroto,CONT,132.680
2020-01-03,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,MEXICO,218,MEX,América,Aceite refinado de girasol,CONT,5.760
2020-01-03,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,VENEZUELA,226,VEN,América,Aceite de Soja,OTRO,73.231
2020-01-03,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,VENEZUELA,226,VEN,América,Harina de Trigo,CONT,24.000
2020-01-03,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,VENEZUELA,226,VEN,América,Aceite de Girasol,OTRO,250.387
2020-01-03,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,ARGELIA,102,DZA,Africa,Grano de Poroto,CONT,149.000
2020-01-03,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,CHINA,310,CHN,Asia,Madera de pino aserrada,CONT,712.831
2020-01-03,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,CHINA,310,CHN,Asia,Rollizo de palo santo descortezado,CONT,55.840
2020-01-03,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,INDONESIA,316,IDN,Asia,Fibra de Algodón,CONT,45.500
2020-01-03,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,PANAMA,220,PAN,América,Aceite de Soja,OTRO,49.382
2020-01-03,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,PAKISTAN,332,PAK,Asia,Grano de Garbanzo,CONT,120.350
2020-01-03,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,REPUBLICA DOMINICANA,209,DOM,América,tablero de fibra de madera,CONT,152.556
2020-01-03,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,CHILE,208,CHL,América,Aceite refinado de girasol,CAMION,28.000
2020-01-03,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,URUGUAY,225,URY,América,Grano de Jojoba,CAMION,28.000
2020-01-03,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,GUYANA,214,GUY,América,Aceite de Soja,OTRO,74.756
2020-01-03,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,GUINEA CONAKRY,118,GIN,Africa,Grano de Poroto,CONT,22.800
2020-01-03,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,NEPAL,330,NPL,Asia,Grano de Maíz Pisingallo,CONT,119.850
2020-01-03,PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES),Ciudad Autónoma de Buenos Aires,02,REUNION,147,REU,Africa,Grano de Poroto,CONT,20.620
2020-01-03,OBERÁ,Misiones,54,POLONIA,424,POL,Europa,Té Negro,CONT,48.000
2020-01-03,OBERÁ,Misiones,54,POLONIA,424,POL,Europa,Té Negro,CAMION|CONT,12.980
2020-01-03,OBERÁ,Misiones,54,BELGICA,406,BEL,Europa,Té Negro,CONT,24.000
2020-01-03,OBERÁ,Misiones,54,BRASIL,203,BRA,América,Té Negro,CAMION,5.000
2020-01-03,OBERÁ,Misiones,54,CHILE,208,CHL,América,Té Negro,CAMION,243.776
2020-01-03,OBERÁ,Misiones,54,CHILE,208,CHL,América,Yerba Mate,CAMION,51.210
2020-01-03,OBERÁ,Misiones,54,KUWAIT,323,KWT,Asia,Yerba Mate,CONT,10.500
2020-01-03,RIO TERCERO,Córdoba,14,REINO UNIDO,426,GBR,Europa,Grano de Maní Blancheado,CONT,50.000
2020-01-03,RIO TERCERO,Córdoba,14,CHILE,208,CHL,América,Grano de Maní Partido Tostado,CAMION,6.000
2020-01-03,RIO TERCERO,Córdoba,14,URUGUAY,225,URY,América,Grano de Maní Blancheado,CAMION,5.000
2020-01-03,RIO TERCERO,Córdoba,14,URUGUAY,225,URY,América,Grano de Maní Partido Tostado,CAMION,6.000
2020-01-03,RIO TERCERO,Córdoba,14,URUGUAY,225,URY,América,Grana de maní tostado,CAMION,3.000
2020-01-03,RIO TERCERO,Córdoba,14,URUGUAY,225,URY,América,Grano de Maní Tostado,CAMION,12.000
2020-01-03,CORDOBA,Córdoba,14,CHILE,208,CHL,América,Grano de Garbanzo,CAMION,28.000
2020-01-03,CORDOBA,Córdoba,14,CHILE,208,CHL,América,Grano de garbanzo partido,CAMION,28.000
2020-01-03,CORDOBA,Córdoba,14,SRI LANKA (CEYLAN),307,LKA,Asia,Grano de Coriandro,CONT,80.000
2020-01-03,MENDOZA,Mendoza,50,BRASIL,203,BRA,América,Ajo Fresco,CAMION,308.700
2020-01-03,MENDOZA,Mendoza,50,PAISES BAJOS (HOLANDA),423,NLD,Europa,Ajo Fresco,CAMION|CONT,22.000
2020-01-03,MENDOZA,Mendoza,50,MEXICO,218,MEX,América,Ajo Fresco,CAMION|CONT,66.000
2020-01-03,MENDOZA,Mendoza,50,EMIRATOS ARABES UNIDOS,331,ARE,Asia,Nuez con cáscara,AVION,0.003
2020-01-03,MENDOZA,Mendoza,50,EMIRATOS ARABES UNIDOS,331,ARE,Asia,Nuez sin cáscara,AVION,0.005
2020-01-03,MENDOZA,Mendoza,50,CHILE,208,CHL,América,Grano de Arroz Pulido,CAMION,303.600
2020-01-03,MENDOZA,Mendoza,50,CHILE,208,CHL,América,Grano de Arveja Partido,CAMION,28.000
2020-01-03,MENDOZA,Mendoza,50,CHILE,208,CHL,América,Harina de Maíz,CAMION,27.600
2020-01-03,MENDOZA,Mendoza,50,BOLIVIA,202,BOL,América,Pera Fresca,CAMION,27.574
2020-01-03,MENDOZA,Mendoza,50,BOLIVIA,202,BOL,América,Manzana Fresca,CAMION,18.480
2020-01-03,MENDOZA,Mendoza,50,BOLIVIA,202,BOL,América,Nectarín Fresco,CAMION,2.880
2020-01-03,SALTA,Salta,66,ESTADOS UNIDOS,212,USA,América,Grano de Poroto,CONT,71.740
2020-01-03,SALTA,Salta,66,BOLIVIA,202,BOL,América,Grano de Trigo,CAMION,435.000
2020-01-03,SALTA,Salta,66,COREA DEL SUR,309,KOR,Asia,Tabaco Despalillado,AVION,0.006
2020-01-03,MAR DEL PLATA,Buenos Aires,06,PARAGUAY,221,PRY,América,Papa Congelada Precocida,CAMION,45.492
2020-01-03,SAN RAFAEL,Mendoza,50,BELARUS,439,BLR,Europa,Ciruela Desecada,CONT,21.000
2020-01-03,SAN JUAN,San Juan,70,FEDERACIÓN RUSA,444,RUS,Europa,Uva Fresca,CONT,116.112
2020-01-03,SAN JUAN,San Juan,70,BRASIL,203,BRA,América,Uva Fresca,CAMION,22.488
2020-01-03,SAN JUAN,San Juan,70,FRANCIA,412,FRA,Europa,Ajo Fresco,CAMION|CONT,44.400
2020-01-03,SAN JUAN,San Juan,70,PAISES BAJOS (HOLANDA),423,NLD,Europa,Ajo Fresco,CAMION|CONT,22.000
2020-01-03,SAN JUAN,San Juan,70,PAISES BAJOS (HOLANDA),423,NLD,Europa,Uva Fresca,CAMION|CONT,12.000
2020-01-03,SAN JUAN,San Juan,70,PAISES BAJOS (HOLANDA),423,NLD,Europa,Uva Fresca,CONT,35.000
2020-01-03,SAN JUAN,San Juan,70,ALEMANIA,438,DEU,Europa,Uva Fresca,CONT,12.000
2020-01-03,SAN MIGUEL DE TUCUMAN,Tucumán,90,GUATEMALA,213,GTM,América,Grano de Poroto Partido,CAMION|CONT|FERRO,20.500
2020-01-03,SAN MIGUEL DE TUCUMAN,Tucumán,90,PAISES BAJOS (HOLANDA),423,NLD,Europa,Grano de Chía,CAMION|CONT,20.000
2020-01-03,SAN MIGUEL DE TUCUMAN,Tucumán,90,VENEZUELA,226,VEN,América,Grano de Poroto,CAMION|CONT|FERRO,100.000
2020-01-03,SAN MIGUEL DE TUCUMAN,Tucumán,90,PAKISTAN,332,PAK,Asia,Grano de Garbanzo,CAMION|CONT|FERRO,196.990
2020-01-03,TUNUYAN,Mendoza,50,BRASIL,203,BRA,América,Ajo Fresco,CAMION,46.000
2020-01-03,RIVADAVIA MENDOZA,Mendoza,50,BRASIL,203,BRA,América,Ajo Fresco,CAMION,24.000
2020-01-03,RIVADAVIA MENDOZA,Mendoza,50,CHILE,208,CHL,América,Grano de Maíz,CAMION,196.260
2020-01-03,SAN PEDRO,Buenos Aires,06,FILIPINAS,312,PHL,Asia,Grano de Maíz Pisingallo,CONT,234.000
2020-01-03,SAN PEDRO,Buenos Aires,06,TURQUIA,436,TUR,Europa,Grano de Maíz Pisingallo,CONT,208.000
2020-01-03,SAN PEDRO,Buenos Aires,06,MEXICO,218,MEX,América,Cáscara de Limón Deshidratada,CONT,23.010
2020-01-03,SAN PEDRO,Buenos Aires,06,VENEZUELA,226,VEN,América,Grano de Arveja,CONT,200.000
2020-01-03,SAN PEDRO,Buenos Aires,06,CHINA,310,CHN,Asia,Cáscara de Limón Deshidratada,CONT,100.860
2020-01-03,SAN PEDRO,Buenos Aires,06,MARRUECOS,127,MAR,Africa,Grano de Maíz Pisingallo,CONT,100.000
2020-01-03,SAN PEDRO,Buenos Aires,06,MALASIA,326,MYS,Asia,Grano de Maíz Pisingallo,CONT,25.990
2020-01-03,SAN PEDRO,Buenos Aires,06,SENEGAL,134,SEN,Africa,Grano de Arveja,CONT,124.960
2020-01-03,SAN PEDRO,Buenos Aires,06,ARABIA SAUDITA,302,SAU,Asia,Grano de Maíz Pisingallo,CONT,260.000
"2020-01-03,SAN PEDRO,Buenos Aires,06,""CONGO, REPUBLICA DEMOCRATICA/EX ZAIRE"",109,COD,Africa,Grano de Maíz Pisingallo,CONT,78.000"
2020-01-03,CLORINDA,Formosa,34,PARAGUAY,221,PRY,América,Manzana Fresca,CAMION,18.620
2020-01-03,CLORINDA,Formosa,34,PARAGUAY,221,PRY,América,Cereza Fresca,CAMION,0.600
2020-01-03,CLORINDA,Formosa,34,PARAGUAY,221,PRY,América,Durazno Fresco,CAMION,2.592
2020-01-03,CLORINDA,Formosa,34,PARAGUAY,221,PRY,América,Papa Fresca,OTRO,32.000
2020-01-03,CLORINDA,Formosa,34,PARAGUAY,221,PRY,América,Papa Fresca,CAMION,115.650
2020-01-03,CLORINDA,Formosa,34,PARAGUAY,221,PRY,América,Naranja Fresca,CAMION,224.000
2020-01-03,CLORINDA,Formosa,34,PARAGUAY,221,PRY,América,Nectarín Fresco,CAMION,0.864
2020-01-03,GENERAL DEHEZA,Córdoba,14,REINO UNIDO,426,GBR,Europa,Grano de Maní Partido,CONT,22.520
2020-01-03,GENERAL DEHEZA,Córdoba,14,REINO UNIDO,426,GBR,Europa,Grano de Maní Tostado,CONT,25.000
2020-01-03,GENERAL DEHEZA,Córdoba,14,ESPAÑA,410,ESP,Europa,Grano de Maní,CONT,25.240
2020-01-03,GENERAL DEHEZA,Córdoba,14,POLONIA,424,POL,Europa,Grano de Maní Partido Blancheado,CONT,100.080
2020-01-03,GENERAL DEHEZA,Córdoba,14,FEDERACIÓN RUSA,444,RUS,Europa,Grano de Maní Partido Blancheado,CONT,50.000
2020-01-03,GENERAL DEHEZA,Córdoba,14,FEDERACIÓN RUSA,444,RUS,Europa,Grano de Maní Partido,CONT,45.520
2020-01-03,GENERAL DEHEZA,Córdoba,14,PORTUGAL,425,PRT,Europa,Grano de Poroto,CONT,24.000
2020-01-03,GENERAL DEHEZA,Córdoba,14,AUSTRALIA,501,AUS,Oceanía,Grano de Maní,CONT,23.760
2020-01-03,GENERAL DEHEZA,Córdoba,14,EL SALVADOR,211,SLV,América,Aceite de Soja,CONT,1.893
2020-01-03,GENERAL DEHEZA,Córdoba,14,EL SALVADOR,211,SLV,América,Aceite de Girasol,CONT,17.987
2020-01-03,GENERAL DEHEZA,Córdoba,14,FRANCIA,412,FRA,Europa,Grano de Maní Blancheado,CONT,225.600
2020-01-03,GENERAL DEHEZA,Córdoba,14,FRANCIA,412,FRA,Europa,Grano de Maní,CONT,49.780
2020-01-03,GENERAL DEHEZA,Córdoba,14,PAISES BAJOS (HOLANDA),423,NLD,Europa,Grano de Maní Blancheado,CONT,25.000
2020-01-03,GENERAL DEHEZA,Córdoba,14,PANAMA,220,PAN,América,Aceite de Soja,CONT,113.920
2020-01-03,GENERAL DEHEZA,Córdoba,14,REPUBLICA DOMINICANA,209,DOM,América,Grano de Maíz Pisingallo,CONT,104.000
2020-01-03,CONCEPCION DEL URUGUAY,Entre Ríos,30,CHILE,208,CHL,América,Grano de Arroz Pulido,CAMION,371.200
2020-01-03,AEROPUERTO INTERNACIONAL DE EZEIZA MINISTRO PISTARINI,Buenos Aires,06,ESTADOS UNIDOS,212,USA,América,Té Negro,AVION,0.002
2020-01-03,AEROPUERTO INTERNACIONAL DE EZEIZA MINISTRO PISTARINI,Buenos Aires,06,ESTADOS UNIDOS,212,USA,América,Cereza Fresca,AVION,11.200
2020-01-03,AEROPUERTO INTERNACIONAL DE EZEIZA MINISTRO PISTARINI,Buenos Aires,06,REINO UNIDO,426,GBR,Europa,Té Negro,AVION,0.002
2020-01-03,AEROPUERTO INTERNACIONAL DE EZEIZA MINISTRO PISTARINI,Buenos Aires,06,REINO UNIDO,426,GBR,Europa,Cereza Fresca,AVION,5.400
2020-01-03,AEROPUERTO INTERNACIONAL DE EZEIZA MINISTRO PISTARINI,Buenos Aires,06,ESPAÑA,410,ESP,Europa,Cereza Fresca,AVION,2.400
2020-01-03,AEROPUERTO INTERNACIONAL DE EZEIZA MINISTRO PISTARINI,Buenos Aires,06,FRANCIA,412,FRA,Europa,Hongo Deshidratado,AVION,0.519
2020-01-03,AEROPUERTO INTERNACIONAL DE EZEIZA MINISTRO PISTARINI,Buenos Aires,06,CHINA,310,CHN,Asia,Jugo concentrado de limón congelado,AVION,0.520
2020-01-03,AEROPUERTO INTERNACIONAL DE EZEIZA MINISTRO PISTARINI,Buenos Aires,06,EMIRATOS ARABES UNIDOS,331,ARE,Asia,Cereza Fresca,AVION,1.200
2020-01-03,AEROPUERTO INTERNACIONAL DE EZEIZA MINISTRO PISTARINI,Buenos Aires,06,EMIRATOS ARABES UNIDOS,331,ARE,Asia,Arándano Fresco,AVION,0.360
2020-01-03,AEROPUERTO INTERNACIONAL DE EZEIZA MINISTRO PISTARINI,Buenos Aires,06,CHILE,208,CHL,América,Cono de Pino,AVION,0.004
2020-01-03,AEROPUERTO INTERNACIONAL DE EZEIZA MINISTRO PISTARINI,Buenos Aires,06,MALASIA,326,MYS,Asia,Cereza Fresca,AVION,1.200
2020-01-03,AEROPUERTO INTERNACIONAL DE EZEIZA MINISTRO PISTARINI,Buenos Aires,06,BOLIVIA,202,BOL,América,Semilla de Girasol,OTRO,0.001
2020-01-03,AEROPUERTO INTERNACIONAL DE EZEIZA MINISTRO PISTARINI,Buenos Aires,06,SINGAPUR,333,SGP,Asia,Cereza Fresca,AVION,1.200
2020-01-03,AEROPUERTO INTERNACIONAL DE EZEIZA MINISTRO PISTARINI,Buenos Aires,06,SINGAPUR,333,SGP,Asia,Arándano Fresco,AVION,0.720
2020-01-03,AEROPUERTO INTERNACIONAL DE EZEIZA MINISTRO PISTARINI,Buenos Aires,06,MACEDONIA (ANTIGUA REPUBLICA YUGOSLAVA - ARYM),450,MKD,Europa,Grano de Maní,AVION,0.001
2020-01-03,SANTO TOME,Corrientes,18,BRASIL,203,BRA,América,Ajo Fresco,CAMION,73.000
2020-01-03,VILLA CONSTITUCION,Santa Fe,82,GHANA,117,GHA,Africa,Harina de Soja,BODEGA,14645.000
2020-01-03,VILLA CONSTITUCION,Santa Fe,82,MALASIA,326,MYS,Asia,Grano de Maíz,BODEGA,35999.730
2020-01-03,VILLA CONSTITUCION,Santa Fe,82,KENYA,120,KEN,Africa,Grano de Trigo,BODEGA,23000.000
2020-01-03,VILLA CONSTITUCION,Santa Fe,82,UGANDA,142,UGA,Africa,Grano de Trigo,BODEGA,11520.000
2020-01-03,VILLA CONSTITUCION,Santa Fe,82,BANGLADESH,345,BGD,Asia,Grano de Trigo,BODEGA,38659.620
2020-01-03,ROSARIO,Santa Fe,82,ESTADOS UNIDOS,212,USA,América,Azucar,BODEGA,14090.120
2020-01-03,ROSARIO,Santa Fe,82,ESTADOS UNIDOS,212,USA,América,Grano de Maíz,CONT,420.000
2020-01-03,ROSARIO,Santa Fe,82,ITALIA,417,ITA,Europa,Harina de Soja,BODEGA,45400.000
2020-01-03,ROSARIO,Santa Fe,82,BRASIL,203,BRA,América,Grano de Trigo,BODEGA,59100.000
2020-01-03,ROSARIO,Santa Fe,82,CHINA,310,CHN,Asia,Grano de Soja,BODEGA,43410.000
2020-01-03,ROSARIO,Santa Fe,82,VIETNAM,337,VNM,Asia,Harina de Soja,BODEGA,20345.000
2020-01-03,ROSARIO,Santa Fe,82,PAKISTAN,332,PAK,Asia,Grano de Garbanzo,CONT,175.000
2020-01-03,ROSARIO,Santa Fe,82,CHILE,208,CHL,América,Grano de Trigo,BODEGA,19626.000
2020-01-03,ROSARIO,Santa Fe,82,CHILE,208,CHL,América,Grano de Maíz,BODEGA,12620.000
2020-01-03,ROSARIO,Santa Fe,82,CHILE,208,CHL,América,Aceite de origen vegetal,CAMION,109.510
2020-01-03,ROSARIO,Santa Fe,82,GHANA,117,GHA,Africa,Harina de Soja,BODEGA,5000.000
2020-01-03,ROSARIO,Santa Fe,82,TAILANDIA,335,THA,Asia,Madera de pino aserrada,CONT,94.771
2020-01-03,ROSARIO,Santa Fe,82,MALASIA,326,MYS,Asia,Grano de Maíz,BODEGA,26600.000
2020-01-03,ROSARIO,Santa Fe,82,SERBIA,454,SRB,Europa,Grano de Arveja,CONT,25.000
2020-01-03,ROSARIO,Santa Fe,82,DJIBOUTI,153,DJI,Africa,Grano de Maíz Pisingallo,CONT,104.000
2020-01-03,ROSARIO,Santa Fe,82,COREA DEL SUR,309,KOR,Asia,Harina de Soja,BODEGA,41058.000
2020-01-03,ROSARIO,Santa Fe,82,EGIPTO,113,EGY,Africa,Grano de Garbanzo,CONT,100.000
2020-01-03,CENTENARIO,Neuquén,58,PERU,222,PER,América,Pera Fresca,CONT,39.199
2020-01-03,CENTENARIO,Neuquén,58,PERU,222,PER,América,Manzana Fresca,CONT,6.149
2020-01-03,CENTENARIO,Neuquén,58,BRASIL,203,BRA,América,Pera Fresca,CAMION,50.400
2020-01-03,CENTENARIO,Neuquén,58,BRASIL,203,BRA,América,Manzana Fresca,CAMION,41.895
2020-01-03,CENTENARIO,Neuquén,58,BRASIL,203,BRA,América,Nectarín Fresco,CAMION,4.464
2020-01-03,CENTENARIO,Neuquén,58,CHINA,310,CHN,Asia,Cereza Fresca,CONT,89.600
2020-01-03,CENTENARIO,Neuquén,58,CHILE,208,CHL,América,Pera Fresca,CAMION,22.546
2020-01-03,GENERAL ALVEAR,Corrientes,18,BRASIL,203,BRA,América,Grano de Arroz Pulido,CAMION,26.000
2020-01-03,GUALEGUAYCHU,Entre Ríos,30,URUGUAY,225,URY,América,Afrechillo de Arroz,CAMION,110.460
2020-01-03,GUALEGUAYCHU,Entre Ríos,30,URUGUAY,225,URY,América,Grano de Maíz Partido,CAMION,59.340
2020-01-03,GUALEGUAYCHU,Entre Ríos,30,URUGUAY,225,URY,América,Rollizo de eucalipto rosado Descortezado,CAMION,61.620
2020-01-03,PUERTO DE ZARATE,Buenos Aires,06,ESTADOS UNIDOS,212,USA,América,Grano de Arroz Con cáscara,CONT,38.000
2020-01-03,PUERTO DE ZARATE,Buenos Aires,06,REINO UNIDO,426,GBR,Europa,Grano de Garbanzo,CONT,46.000
2020-01-03,PUERTO DE ZARATE,Buenos Aires,06,CHINA,310,CHN,Asia,Madera de pino aserrada,CONT,466.551
2020-01-03,PUERTO DE ZARATE,Buenos Aires,06,EMIRATOS ARABES UNIDOS,331,ARE,Asia,Grano de Maíz Pisingallo,CONT,26.000
2020-01-03,PUERTO DE ZARATE,Buenos Aires,06,REPUBLICA DOMINICANA,209,DOM,América,Madera de pino aserrada,CONT,143.096
2020-01-03,PUERTO DE ZARATE,Buenos Aires,06,CHILE,208,CHL,América,Grano de Garbanzo,CAMION,56.000
2020-01-03,PUERTO DE ZARATE,Buenos Aires,06,URUGUAY,225,URY,América,Grano de Garbanzo,CAMION,28.000
